building_id,site_id,primaryspaceusage,sqft,yearbuilt,eui,total_kwh_2yr,annual_kwh,calculated_eui
Gator_public_Lindsey,Gator,Public services,4934.0,,,445290.0622,222645.0311,45.12465162140251
Gator_assembly_Marjorie,Gator,Entertainment/public assembly,17220.0,,,831328.0286,415664.0143,24.138444500580718
Gator_public_Leroy,Gator,Public services,8168.0,,,356634.9909,178317.49545,21.831231078599412
Gator_public_Alexandra,Gator,Public services,33246.0,,,396190.0333,198095.01665,5.958461669072971
Gator_public_Dale,Gator,Public services,18414.0,,,683969.9743,341984.98715,18.572009729010535
Gator_office_Hunter,Gator,Office,14150.0,,,622256.2292,311128.1146,21.987852621908125
Gator_other_Reginald,Gator,Other,41861.0,,,879819.9825,439909.99125,10.508826622632045
Gator_office_Julie,Gator,Office,5680.0,,,130076.0169,65038.00845,11.450353600352113
Gator_public_Latasha,Gator,Public services,7292.0,,,310800.0053,155400.00265,21.311026145090512
Gator_assembly_Enid,Gator,Entertainment/public assembly,5380.0,,,133227.0469,66613.52345,12.381695808550184
Gator_assembly_Stacy,Gator,Entertainment/public assembly,860.0,,,3689.3424,1844.6712,2.144966511627907
Gator_assembly_Virgie,Gator,Entertainment/public assembly,481.0,,,6587.965,3293.9825,6.848196465696466
Gator_assembly_Gene,Gator,Entertainment/public assembly,9303.0,,,363510.0342,181755.0171,19.537247887778136
Gator_office_Merle,Gator,Office,8552.0,,,19447.0006,9723.5003,1.1369855355472405
Gator_public_Lona,Gator,Public services,6448.0,,,23909.9874,11954.9937,1.854062298387097
Gator_public_Janna,Gator,Public services,28590.0,,,1528152.005,764076.0025,26.725288649877577
Gator_public_Jayme,Gator,Public services,16682.0,,,1632704.9666,816352.4833,48.93612776046037
Gator_public_Geraldine,Gator,Public services,10800.0,,,342327.9637,171163.98185,15.848516837962965
Gator_assembly_Blanca,Gator,Entertainment/public assembly,92288.0,,,12397202.9964,6198601.4982,67.16584494408808
Gator_office_August,Gator,Office,48300.0,,,891459.9912,445729.9956,9.228364298136647
Gator_assembly_Selma,Gator,Entertainment/public assembly,2956.0,,,25173.9737,12586.98685,4.258114631258457
Gator_other_Minda,Gator,Other,1566.0,,,88868.0039,44434.00195,28.374203033205617
Gator_public_Marissa,Gator,Public services,4000.0,,,238659.993,119329.9965,29.832499125
Gator_other_Glen,Gator,Other,12259.0,,,47385.024,23692.512,1.932662696794192
Gator_other_Russel,Gator,Other,4276.0,,,161689.86239999998,80844.93119999999,18.906672404115994
Gator_other_Cassandra,Gator,Other,27640.0,,,401103.5392,200551.7696,7.2558527351664255
Gator_public_Everette,Gator,Public services,19823.0,,,1684376.0274,842188.0137,42.4853964435252
Gator_public_Kenny,Gator,Public services,16584.0,,,1521448.1773,760724.08865,45.870965306922336
Gator_public_Dionna,Gator,Public services,10174.0,,,293276.0061,146638.00305,14.413013863770395
Gator_public_Cheri,Gator,Public services,10174.0,,,294496.0017,147248.00085,14.472970400039317
Gator_public_Natasha,Gator,Public services,65913.0,,,2045209.9903,1022604.99515,15.514465964984145
Gator_public_Maude,Gator,Public services,60000.0,,,1642189.9894,821094.9947,13.684916578333334
Gator_assembly_Kimberly,Gator,Entertainment/public assembly,875000.0,,,24441344.0147,12220672.00735,13.966482294114286
Gator_assembly_Lucia,Gator,Entertainment/public assembly,755.0,,,92579.978,46289.989,61.311243708609275
Gator_assembly_Kayleigh,Gator,Entertainment/public assembly,1536.0,,,115712.1234,57856.0617,37.6667068359375
Gator_public_Erika,Gator,Public services,3627.0,,,104497.9765,52248.98825,14.405566101461263
Gator_office_Lisa,Gator,Office,40142.0,,,3037660.0289,1518830.01445,37.83643103108963
Bull_office_Lilla,Bull,Office,181805.0,,,8054000.0,4027000.0,22.150105882676495
Bull_lodging_Caren,Bull,Lodging/residential,177708.0,,,2449474.0,1224737.0,6.891850676390483
Bull_education_Clarice,Bull,Education,55240.0,,,545826.0,272913.0,4.940496017378711
Bull_office_Hilton,Bull,Office,8004.0,,,111677.0,55838.5,6.976324337831085
Bull_lodging_Leonard,Bull,Lodging/residential,41241.0,,,591556.0,295778.0,7.171940544603671
Bull_education_Roseann,Bull,Education,110235.0,,,4304141.5,2152070.75,19.52257223204971
Bull_education_Brenda,Bull,Education,157723.0,,,2529664.242,1264832.121,8.01932578634695
Bull_assembly_Nick,Bull,Entertainment/public assembly,344798.0,,,16230003.0,8115001.5,23.535523697933282
Bull_education_Brady,Bull,Education,39143.0,,,581222.5,290611.25,7.424347903839767
Bull_education_Antonia,Bull,Education,399331.0,,,8290382.5,4145191.25,10.380339242382885
Bull_education_Dakota,Bull,Education,38598.0,,,956783.0,478391.5,12.394204362920359
Bull_lodging_Terence,Bull,Lodging/residential,40697.0,,,417270.5,208635.25,5.126551097132467
Bull_education_Annette,Bull,Education,69799.0,,,1894232.5,947116.25,13.569195117408558
Bull_lodging_Perry,Bull,Lodging/residential,69754.0,,,912967.5,456483.75,6.544194598159246
Bull_assembly_Vanessa,Bull,Entertainment/public assembly,137522.0,,,2333312.0,1166656.0,8.483413562920841
Bull_education_Lydia,Bull,Education,126077.0,,,1759531.0,879765.5,6.978001538742197
Bull_education_Kristal,Bull,Education,202937.0,,,7024978.5,3512489.25,17.308274242745284
Bull_education_Bryon,Bull,Education,50846.0,,,610809.5,305404.75,6.006465602013924
Bull_services_Juanita,Bull,Services,481999.0,,,2172701.5,1086350.75,2.2538444063161958
Bull_education_Reynaldo,Bull,Education,47191.0,,,559219.0,279609.5,5.9250598631094915
Bull_education_Reina,Bull,Education,101555.0,,,1380456.5,690228.25,6.796595440894097
Bull_education_Sebastian,Bull,Education,55087.0,,,662547.0,331273.5,6.013642057109663
Bull_education_Miquel,Bull,Education,245637.0,,,4442926.5,2221463.25,9.043683362034221
Bull_education_Summer,Bull,Education,37775.0,,,535010.0,267505.0,7.081535407015222
Bull_public_Jefferson,Bull,Public services,64749.0,,,665425.5,332712.75,5.138500208497429
Bull_education_Pamela,Bull,Education,225014.0,,,3069166.0,1534583.0,6.819944536784378
Bull_education_Fabiola,Bull,Education,111623.0,,,3206716.0,1603358.0,14.364046836225508
Bull_education_Miranda,Bull,Education,107730.0,,,2877655.0,1438827.5,13.35586651814722
Bull_education_Carl,Bull,Education,275793.0,,,10842377.0,5421188.5,19.65672986624026
Bull_lodging_Lettie,Bull,Lodging/residential,39648.0,,,592288.0,296144.0,7.469330104923325
Bull_lodging_Carie,Bull,Lodging/residential,39649.0,,,950473.0,475236.5,11.986090443642967
Bull_assembly_Brandon,Bull,Entertainment/public assembly,44564.0,,,1327606.0,663803.0,14.895498608742482
Bull_education_Mario,Bull,Education,91254.0,,,1788737.5,894368.75,9.800871742608543
Bull_assembly_Katia,Bull,Entertainment/public assembly,66121.0,,,2088058.0,1044029.0,15.789673477412622
Bull_office_Myron,Bull,Office,60096.0,,,1092665.5,546332.75,9.091000232960596
Bull_education_Krista,Bull,Education,239638.0,,,4944985.5,2472492.75,10.317615528422037
Bull_education_Venita,Bull,Education,52559.0,,,657707.0,328853.5,6.256844688825891
Bull_assembly_Beau,Bull,Entertainment/public assembly,503634.0,,,9049301.5,4524650.75,8.984005746236354
Bull_education_Brain,Bull,Education,229973.0,,,6464757.5,3232378.75,14.055470642205824
Bull_education_Nichole,Bull,Education,205141.0,,,3444636.5,1722318.25,8.39577778211084
Bull_education_Pablo,Bull,Education,51778.0,,,659077.0,329538.5,6.364450152574452
Bull_education_Arthur,Bull,Education,237702.0,,,6991869.5,3495934.75,14.70721638858739
Bull_education_Elva,Bull,Education,60621.0,,,1018548.5,509274.25,8.400954289767572
Bull_education_Brandi,Bull,Education,31233.0,,,480083.5,240041.75,7.685516921205136
Bull_education_Magaret,Bull,Education,85623.0,,,1235091.0,617545.5,7.212378683297712
Bull_assembly_Lance,Bull,Entertainment/public assembly,262162.0,,,7785731.5,3892865.75,14.849084726237974
Bull_education_Genie,Bull,Education,147205.0,,,2152857.5,1076428.75,7.312446927753813
Bull_education_Geneva,Bull,Education,24992.0,,,524375.0,262187.5,10.490857074263765
Bull_assembly_Nathanial,Bull,Entertainment/public assembly,252268.0,,,3686030.88,1843015.44,7.305783690361045
Bull_education_Patrina,Bull,Education,54405.0,,,315719.0,157859.5,2.901562356401066
Bull_education_Lyn,Bull,Education,26033.0,,,437617.5,218808.75,8.405053201705527
Bull_lodging_Travis,Bull,Lodging/residential,745671.0,,,14444159.5,7222079.75,9.68534346917072
Bull_education_Kendra,Bull,Education,179115.0,,,8052814.0,4026407.0,22.47945174887642
Bull_education_Clarita,Bull,Education,199628.0,,,5730354.0,2865177.0,14.352580800288537
Bull_office_Nicolas,Bull,Office,20917.0,,,347706.0,173853.0,8.311564755940145
Bull_education_Roland,Bull,Education,216050.0,,,4020597.0,2010298.5,9.304783614903958
Bull_lodging_Dave,Bull,Lodging/residential,233937.0,,,5644098.5,2822049.25,12.063287338044002
Bull_office_Anne,Bull,Office,16135.0,,,356945.0,178472.5,11.061202355128602
Bull_lodging_Abby,Bull,Lodging/residential,11350.0,,,229497.25,114748.625,10.110011013215859
Bull_lodging_Graciela,Bull,Lodging/residential,10346.0,,,207089.75,103544.875,10.008203653585927
Bull_lodging_Elena,Bull,Lodging/residential,11227.0,,,110909.75,55454.875,4.939420593212791
Bull_lodging_Allen,Bull,Lodging/residential,8051.0,,,161480.3999,80740.19995,10.028592715190658
Bull_lodging_Charlotte,Bull,Lodging/residential,8079.0,,,183179.1599,91589.57995,11.3367471159797
Bull_lodging_Xavier,Bull,Lodging/residential,8079.0,,,161039.28,80519.64,9.966535462309691
Bull_lodging_Jeremiah,Bull,Lodging/residential,57334.0,,,1018565.0,509282.5,8.882731014755642
Bull_assembly_Newton,Bull,Entertainment/public assembly,5682.0,,,61533.0,30766.5,5.414730728616684
Bull_services_Nadine,Bull,Services,389641.0,,,2064916.0,1032458.0,2.649767349945206
Bull_office_Rob,Bull,Office,332447.0,,,4727333.5,2363666.75,7.109905488694438
Bull_education_Jae,Bull,Education,177216.0,,,9156712.0,4578356.0,25.83489075478512
Bull_education_Nolan,Bull,Education,91629.0,,,1151075.0,575537.5,6.281171899726069
Bull_assembly_Lesa,Bull,Entertainment/public assembly,20372.0,,,184284.0,92142.0,4.522972707637934
Bull_lodging_Hugo,Bull,Lodging/residential,86786.0,,,1245444.5,622722.25,7.175376788883
Bull_assembly_Daryl,Bull,Entertainment/public assembly,16052.0,,,633443.5,316721.75,19.73098367804635
Bull_office_Chantel,Bull,Office,103924.0,,,2500651.5,1250325.75,12.031154978638236
Bull_education_Mervin,Bull,Education,218024.0,,,3217520.0,1608760.0,7.378820680292078
Bull_assembly_Amalia,Bull,Entertainment/public assembly,563782.0,,,9723662.0,4861831.0,8.623600966330958
Bull_education_Barry,Bull,Education,198488.0,,,17171625.0,8585812.5,43.25607845310548
Bull_office_Efren,Bull,Office,86167.0,,,885121.5,442560.75,5.136081678600856
Bull_education_Violeta,Bull,Education,111195.0,,,2351860.5,1175930.25,10.5753878321867
Bull_assembly_Freddie,Bull,Entertainment/public assembly,234819.0,,,3863058.5,1931529.25,8.225608873217244
Bull_education_Dan,Bull,Education,128536.0,,,3047036.0,1523518.0,11.852850563266323
Bull_education_Dania,Bull,Education,56137.0,,,708961.0,354480.5,6.314560806598144
Bull_education_Bernice,Bull,Education,155882.0,,,5227535.88,2613767.94,16.767605881371807
Bull_public_Hyun,Bull,Public services,492898.0,,,7679126.0,3839563.0,7.789771920356747
Bull_lodging_Anibal,Bull,Lodging/residential,44784.0,,,376851.5,188425.75,4.20743457484816
Bull_education_Nina,Bull,Education,130577.0,,,4314782.0,2157391.0,16.52198319765349
Bull_lodging_Danielle,Bull,Lodging/residential,45086.0,,,454779.5,227389.75,5.043466929867365
Bull_education_Racheal,Bull,Education,393530.0,,,10065681.0,5032840.5,12.788962722028817
Bull_assembly_Gerri,Bull,Entertainment/public assembly,119262.0,,,2583119.5,1291559.75,10.829599956398518
Bull_education_Linnie,Bull,Education,153999.0,,,3361095.5,1680547.75,10.912718589081747
Bull_education_Hayley,Bull,Education,193723.0,,,2919437.0,1459718.5,7.5350810177418275
Bull_services_Jeanmarie,Bull,Services,346056.0,,,771104.5,385552.25,1.1141325392422037
Bull_lodging_Melissa,Bull,Lodging/residential,301307.0,,,4339627.5,2169813.75,7.201338667870312
Bull_education_Juan,Bull,Education,282152.0,,,3767612.5,1883806.25,6.676565291048797
Bull_office_Yvonne,Bull,Office,193960.0,,,2851082.0,1425541.0,7.349664879356569
Bull_education_Gregory,Bull,Education,186572.0,,,1254831.5,627415.75,3.3628612546362797
Bull_assembly_Gigi,Bull,Entertainment/public assembly,426472.0,,,6195696.5,3097848.25,7.263895988482245
Bull_education_Myra,Bull,Education,59498.0,,,829919.5,414959.75,6.9743478772395715
Bull_office_Ella,Bull,Office,8837.0,,,1260796.5,630398.25,71.33622835804006
Bull_education_Tracey,Bull,Education,258491.0,,,3263079.0,1631539.5,6.311784549558785
Bull_assembly_Goldie,Bull,Entertainment/public assembly,52357.0,,,1005333.5,502666.75,9.600755390874191
Bull_assembly_Dorethea,Bull,Entertainment/public assembly,34819.0,,,336834.5,168417.25,4.836935293948706
Bull_education_Joseph,Bull,Education,167055.0,,,2071584.72,1035792.36,6.200307443656281
Bull_services_Rachelle,Bull,Services,373416.0,,,1809750.5,904875.25,2.4232364172933134
Bull_assembly_Maren,Bull,Entertainment/public assembly,122122.0,,,5114971.5,2557485.75,20.942055894924746
Bull_services_Winford,Bull,Services,214252.0,,,817568.0,408784.0,1.907958852192745
Bull_office_Ivette,Bull,Office,34758.0,,,408268.0,204134.0,5.873007652914437
Bull_office_Marco,Bull,Office,34072.0,,,879583.0,439791.5,12.90771014322611
Bull_education_Luke,Bull,Education,166395.0,,,5170901.0,2585450.5,15.538029988881878
Bull_office_Claudia,Bull,Office,24463.0,,,575532.5,287766.25,11.763326247802805
Bull_education_Dora,Bull,Education,168696.0,,,1970777.0,985388.5,5.841208445961967
Bull_office_Sally,Bull,Office,82939.0,,,1562738.5,781369.25,9.421011225117255
Bull_education_Olive,Bull,Education,57811.0,,,1161333.5,580666.75,10.04422601235059
Bull_office_Debbie,Bull,Office,51483.0,,,507916.5,253958.25,4.932856476895286
Bull_education_Dottie,Bull,Education,428647.0,,,23302650.0,11651325.0,27.181631972228896
Bull_education_Matilda,Bull,Education,108392.0,,,1528194.5,764097.25,7.049387869953502
Bull_education_Lenny,Bull,Education,46230.0,,,614559.5,307279.75,6.64676076141034
Bull_education_Stewart,Bull,Education,77632.0,,,2170025.0,1085012.5,13.976356399422919
Bull_office_Trevor,Bull,Office,38173.0,,,681255.0,340627.5,8.923257276085192
Bobcat_education_Coleman,Bobcat,Education,113580.0,,,1967619.1854,983809.5927,8.661820678816694
Bobcat_education_Alissa,Bobcat,Education,121146.0,,,997406.6747,498703.33735,4.116548110131577
Bobcat_other_Jovita,Bobcat,Other,4482.0,,,515931.1444,257965.5722,57.555906336456935
Bobcat_assembly_Franklin,Bobcat,Entertainment/public assembly,161969.0,,,2553643.1452,1276821.5726,7.883123144552353
Bobcat_education_Angela,Bobcat,Education,94751.0,,,1406721.7141,703360.85705,7.423255237939441
Bobcat_education_Whitney,Bobcat,Education,74886.0,,,5470171.8103,2735085.90515,36.52332752650696
Bobcat_office_Justine,Bobcat,Office,26325.0,,,273916.6475,136958.32375,5.202595394112061
Bobcat_office_Melody,Bobcat,Office,26948.0,,,698643.1874,349321.5937,12.962802200534364
Bobcat_office_Nikita,Bobcat,Office,41933.0,,,632826.8164,316413.4082,7.545689747931224
Bobcat_education_Marisha,Bobcat,Education,74420.0,,,889046.9372,444523.4686,5.973172112335394
Bobcat_education_Toni,Bobcat,Education,21892.0,,,421219.0892,210609.5446,9.620388479809977
Bobcat_office_Alma,Bobcat,Office,11419.0,,,72005.4551,36002.72755,3.152879196952448
Bobcat_education_Monte,Bobcat,Education,23112.0,,,277560.8772,138780.4386,6.0046918743509865
Bobcat_education_Jayne,Bobcat,Education,67377.0,,,924640.2307,462320.11535,6.861690418837289
Bobcat_office_Kassandra,Bobcat,Office,43094.0,,,777452.7552,388726.3776,9.02042923840906
Bobcat_other_Timothy,Bobcat,Other,10103.0,,,321394.1259,160697.06295,15.905875774522418
Bobcat_education_Dylan,Bobcat,Education,186840.0,,,2028145.2402000001,1014072.6201000001,5.427492079319204
Bobcat_assembly_Camilla,Bobcat,Entertainment/public assembly,39788.0,,,301119.0793,150559.53965,3.7840439240474515
Bobcat_assembly_Adam,Bobcat,Entertainment/public assembly,22101.0,,,1076048.7204,538024.3602,24.34389214062712
Bobcat_assembly_Billy,Bobcat,Entertainment/public assembly,213762.0,,,2051164.562,1025582.281,4.797776410213228
Bobcat_education_Rosalva,Bobcat,Education,84346.0,,,1140270.8524,570135.4262,6.759483866454841
Bobcat_education_Hollis,Bobcat,Education,87976.0,,,2273897.9518,1136948.9759,12.923399289578976
Bobcat_lodging_Nickolas,Bobcat,Lodging/residential,52034.0,,,780538.5529,390269.27645,7.500274367721105
Bobcat_lodging_Darin,Bobcat,Lodging/residential,88480.0,,,2161534.11,1080767.055,12.21481752938517
Bobcat_lodging_Melaine,Bobcat,Lodging/residential,35465.0,,,702727.2768,351363.6384,9.907335074016636
Crow_education_Marlin,Crow,Education,81390.0,,,3601111.16,1800555.58,22.122565179997544
Crow_education_Keisha,Crow,Education,152559.0,,,4813005.63,2406502.815,15.774243505791201
Crow_education_Kate,Crow,Education,68030.0,,,1147952.435,573976.2175,8.437104475966485
Crow_education_Winston,Crow,Education,93206.0,,,5222371.829,2611185.9145,28.015212695534622
Crow_education_Omer,Crow,Education,127632.0,,,5494201.329,2747100.6645,21.523604303779617
Wolf_education_Anisa,Wolf,Education,118489.0,,,4089615.3125,2044807.65625,17.257362761522167
Wolf_retail_Marcella,Wolf,Retail,3907.0,,,122877.6425,61438.82125,15.725318978756079
Wolf_office_Joana,Wolf,Office,14585.0,,,259951.665,129975.8325,8.911610044566336
Wolf_office_Darleen,Wolf,Office,54207.0,,,759691.0,379845.5,7.0073145534709536
Wolf_education_Roderick,Wolf,Education,8805.0,,,89900.225,44950.1125,5.105066723452584
Wolf_science_Alfreda,Wolf,Technology/science,9838.0,,,1427812.455,713906.2275,72.56619511079488
Wolf_education_Katie,Wolf,Education,30171.0,,,468014.67,234007.335,7.756035099930396
Wolf_office_Cary,Wolf,Office,126960.0,,,4289830.6474,2144915.3237,16.894418113579082
Wolf_education_Josefa,Wolf,Education,8073.0,,,139282.9875,69641.49375,8.626470178372351
Wolf_office_Nadia,Wolf,Office,29547.0,,,1302987.4125,651493.70625,22.04940285815819
Wolf_office_Elisabeth,Wolf,Office,27889.0,,,2374536.3975,1187268.19875,42.57120006992004
Wolf_education_Ursula,Wolf,Education,150673.0,,,2477236.975,1238618.4875,8.220573609737643
Wolf_office_Rochelle,Wolf,Office,33530.0,,,282186.5825,141093.29125,4.207971704443782
Wolf_education_Laurinda,Wolf,Education,201350.0,,,3809486.18,1904743.09,9.459861385646883
Wolf_public_Norma,Wolf,Public services,252952.0,,,2572406.1421,1286203.07105,5.084771304634871
Wolf_education_Cheryl,Wolf,Education,275610.0,,,2301278.45,1150639.225,4.174881989042488
Wolf_education_Vivian,Wolf,Education,94399.0,,,1251219.1275,625609.56375,6.627290159323722
Wolf_office_Bobbie,Wolf,Office,50493.0,,,474312.2825,237156.14125,4.696812256154318
Wolf_education_Cody,Wolf,Education,28406.0,,,426796.9,213398.45,7.512442793775963
Wolf_retail_Toshia,Wolf,Retail,45305.0,,,1245111.5575,622555.77875,13.741436458448296
Wolf_office_Emanuel,Wolf,Office,21582.0,,,264656.18,132328.09,6.131409971272356
Wolf_education_Tori,Wolf,Education,204998.0,,,6613718.7275,3306859.36375,16.131178663938186
Wolf_education_Eulalia,Wolf,Education,86714.0,,,1217769.0425,608884.52125,7.021755670941255
Wolf_education_Clarissa,Wolf,Education,72958.0,,,924664.125,462332.0625,6.336961847912497
Wolf_education_Joaquin,Wolf,Education,26372.0,,,1254235.835,627117.9175,23.779687452601245
Wolf_education_Tammie,Wolf,Education,84346.0,,,1454704.5575,727352.27875,8.623435358523226
Wolf_assembly_Sallie,Wolf,Entertainment/public assembly,116186.0,,,4601692.32,2300846.16,19.803127399170297
Wolf_assembly_Elaine,Wolf,Entertainment/public assembly,71806.0,,,649333.3225,324666.66125,4.521441958192908
Wolf_retail_Harriett,Wolf,Retail,44218.0,,,766978.4775,383489.23875,8.672695254195125
Wolf_education_Dolores,Wolf,Education,65843.0,,,625166.97,312583.485,4.747406482086174
Wolf_education_Miguel,Wolf,Education,58157.0,,,615656.86,307828.43,5.293058961088089
Wolf_education_Loren,Wolf,Education,131212.0,,,4052850.615,2026425.3075,15.443902291711124
Wolf_office_Haydee,Wolf,Office,12152.0,,,151402.97,75701.485,6.229549456879526
Wolf_education_Arnulfo,Wolf,Education,55800.0,,,618880.5575,309440.27875,5.545524708781362
Wolf_education_Dorris,Wolf,Education,125701.0,,,5595615.2625,2797807.63125,22.25764020373744
Wolf_education_Bobby,Wolf,Education,112956.0,,,1708963.3025,854481.65125,7.5647300829526545
Hog_office_Leon,Hog,Office,20864.0,,29.6,116239.5,58119.75,2.7856475268404908
Hog_lodging_Shonda,Hog,Lodging/residential,230747.0,,110,1903717.0,951858.5,4.125117552990938
Hog_office_Patrick,Hog,Office,10385.0,,76.6,190633.637,95316.8185,9.178316658642272
Hog_office_Rolando,Hog,Office,194111.0,,289.1,5435989.0,2717994.5,14.002269320131266
Hog_office_Nancie,Hog,Office,89858.0,,87.8,1092149.464,546074.732,6.077085312381757
Hog_office_Migdalia,Hog,Office,72709.0,,70.3,592706.854,296353.427,4.075883687026366
Hog_lodging_Celeste,Hog,Lodging/residential,117054.0,,80.1,1681990.921,840995.4605,7.1846793830198035
Hog_education_Jared,Hog,Education,14185.0,,93.8,239558.262,119779.131,8.444069862530842
Hog_education_Leandro,Hog,Education,207115.0,,187.3,8304375.909,4152187.9545,20.04774137315018
Hog_industrial_Mariah,Hog,Manufacturing/industrial,11470.0,,825.5,290556.21,145278.105,12.665920226678292
Hog_office_Mack,Hog,Office,57394.0,,130.8,1524056.138,762028.069,13.27713818517615
Hog_education_Roberto,Hog,Education,100813.0,,110.8,3482516.512,1741258.256,17.272159900012895
Hog_office_Eloise,Hog,Office,122922.0,,213.5,5698391.705,2849195.8525,23.1788927327899
Hog_office_Bill,Hog,Office,143973.0,,182.3,5102689.779,2551344.8895,17.72099553041195
Hog_office_Valda,Hog,Office,56569.0,,57.9,509124.17100000003,254562.08550000002,4.500028027718362
Hog_office_Sonny,Hog,Office,62837.0,,246.8,4304704.899,2152352.4495,34.25294730015755
Hog_office_Garrett,Hog,Office,305047.0,,78.6,6754536.59,3377268.295,11.071304733368956
Hog_lodging_Ora,Hog,Lodging/residential,233341.0,,113.1,3873022.071,1936511.0355,8.299060325875008
Hog_office_Elnora,Hog,Office,105167.0,,383.7,12058273.142,6029136.571,57.32916761912007
Hog_office_Cordelia,Hog,Office,47578.0,,99.5,456543.53,228271.765,4.79784280549834
Hog_office_Gustavo,Hog,Office,70852.0,,140.8,9320594.098,4660297.049,65.77509525489752
Hog_education_Hallie,Hog,Education,32256.0,,447.3,1147698.46,573849.23,17.79046471974206
Hog_parking_Jeana,Hog,Parking,83772.0,,2233.2,498417.271,249208.6355,2.974844046936924
Hog_office_Josefina,Hog,Office,157545.0,,99,3183874.889,1591937.4445,10.104652286648259
Hog_office_Marlena,Hog,Office,131745.0,,79.4,1433153.319,716576.6595,5.43911844472276
Hog_education_Robert,Hog,Education,332884.0,,106.7,9763934.11,4881967.055,14.665670488818927
Hog_lodging_Mauricio,Hog,Lodging/residential,174924.0,,120.1,3922584.0,1961292.0,11.21225217808877
Hog_office_Almeda,Hog,Office,71936.0,,106.2,1077331.41,538665.705,7.488124235431494
Hog_office_Man,Hog,Office,87187.0,,189.8,1092120.126,546060.063,6.263090403385825
Hog_other_Tobias,Hog,Other,23903.0,,76.4,657900.846,328950.423,13.761888591390202
Hog_public_Octavia,Hog,Public services,199722.0,,217.3,3430002.976,1715001.488,8.586943291174732
Hog_food_Morgan,Hog,Food sales and service,33215.0,,188.2,1112380.267,556190.1335,16.745149284961613
Hog_office_Randi,Hog,Office,92099.0,,47.4,1647436.538,823718.269,8.94383510135832
Hog_education_Sonia,Hog,Education,184098.0,,346.8,10976680.723,5488340.3615,29.8120585856446
Hog_parking_Shannon,Hog,Parking,679614.0,,-,1961051.147,980525.5735,1.4427683560079694
Hog_office_Charla,Hog,Office,102191.0,,264.4,3185069.393,1592534.6965,15.583903636328053
Hog_office_Buford,Hog,Office,27145.0,,4.2,26650.923,13325.4615,0.4908993000552588
Hog_office_Mari,Hog,Office,67839.0,,67.6,946147.2170000001,473073.60850000003,6.973475559781248
Hog_office_Alisha,Hog,Office,33401.0,,275.2,154882.61,77441.305,2.318532528966198
Hog_services_Joe,Hog,Services,42028.0,,116.6,495094.978,247547.489,5.890061125916056
Hog_office_Lizzie,Hog,Office,111424.0,,107.7,1569495.518,784747.759,7.042897032955198
Hog_services_Kerrie,Hog,Services,26926.0,,160.1,341797.303,170898.6515,6.346975098417887
Hog_office_Corie,Hog,Office,119509.0,,59.7,1553301.0,776650.5,6.498677923838372
Hog_services_Marshall,Hog,Services,70040.0,,147.1,1388997.554,694498.777,9.915744960022844
Hog_education_Wayne,Hog,Education,85732.0,,205.1,2893894.2965,1446947.14825,16.877562033429758
Hog_office_Shon,Hog,Office,84365.0,,86.3,1369075.233,684537.6165,8.11400007704617
Hog_office_Sherrie,Hog,Office,92994.0,,67,725294.148,362647.074,3.8996824956448806
Hog_lodging_Hal,Hog,Lodging/residential,153299.0,,110.8,2594245.025,1297122.5125,8.461389262160875
Hog_parking_Marcus,Hog,Parking,271492.0,,-,1500203.803,750101.9015,2.762887678089962
Hog_education_George,Hog,Education,72332.0,,307.8,3763732.5774,1881866.2887,26.017064213626057
Hog_office_Sydney,Hog,Office,87131.0,,106.3,2208579.806,1104289.903,12.673903696732506
Hog_office_Clemencia,Hog,Office,58703.0,,128.1,1356471.164,678235.582,11.553678381002676
Hog_office_Napoleon,Hog,Office,133100.0,,89.7,2264597.964,1132298.982,8.507129842223893
Hog_education_Casandra,Hog,Education,280225.0,,221.7,18935196.33,9467598.165,33.78570136497457
Hog_office_Carri,Hog,Office,25463.0,,153.8,610052.571,305026.2855,11.97919669716844
Hog_office_Leanne,Hog,Office,82302.0,,262.9,2319452.596,1159726.298,14.091107117688512
Hog_office_Lanell,Hog,Office,152946.0,,77.8,2489051.797,1244525.8985,8.137028091614033
Hog_education_Bruno,Hog,Education,150393.0,,362.1,4621168.8,2310584.4,15.363643254672757
Hog_office_Myles,Hog,Office,79782.0,,75.9,921029.249,460514.6245,5.772161947557093
Hog_office_Simon,Hog,Office,27452.0,,101.4,341466.0,170733.0,6.21932828209238
Hog_education_Rachael,Hog,Education,39988.0,,157.7,1313692.389,656846.1945,16.42608268730619
Hog_office_Joey,Hog,Office,336650.0,,226.3,21034232.465,10517116.2325,31.240505666122086
Hog_education_Odell,Hog,Education,156483.0,,419.9,9331386.727,4665693.3635,29.81597594307369
Hog_parking_Antoinette,Hog,Parking,20986.0,,285,329712.0,164856.0,7.855522729438674
Hog_office_Elke,Hog,Office,103718.0,,65,1136824.0,568412.0,5.480360207485682
Hog_office_Bessie,Hog,Office,96612.0,,63.5,1366023.0,683011.5,7.069634206930816
Hog_office_Sarah,Hog,Office,152312.0,,380.3,7932327.869200001,3966163.9346000003,26.039733800357162
Hog_public_Gerard,Hog,Public services,83155.0,,55.4,987285.528,493642.764,5.936417100595274
Hog_assembly_Colette,Hog,Entertainment/public assembly,234476.0,,93.9,6323141.181,3161570.5905,13.483557338490932
